portid,ISO3,continent,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,disaster_indicator,resilience_cluster,portname,impact_score,cargo_redistributed,available_capacity,cargo_received
port845,GRC,Europe,37.9212018,23.07403802,1429,0,0,0,0,1429,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",21.27,21.28,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,81977.5665458883,0.0,81977.5665458883,0.0,0.0,0.0,0.0,13534.2605521106,0.0,13534.2605521106,0,1,Agioi Oil Terminal,0,,0.0,0.0
port846,JPN,Asia & Pacific,33.25922967,131.6858125,6381,205,612,2147,55,3360,Mineral Products,Chemical & Allied Industries,Metals,6.1,3.75,0.0,5.0,11.0,1.0,8.0,17.0,25.0,0.0,179158.115587083,0.0,0.0,6703.67620440794,179158.115587083,185861.791791491,0.0,6058.53178953115,8572.61639513046,0.0,330.555003152484,14631.1481846616,14961.7031878141,0,1,Oita,0,,0.0,0.0
port847,TKM,Asia & Pacific,38.04736897,53.83628132,60,0,0,0,0,59,Mineral Products,Vegetable Products,Chemical & Allied Industries,3.17,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Okaram,0,,60.0,0.0
port848,ITA,Europe,40.92711908,9.528682131,146,37,1,108,0,0,Mineral Products,Metals,Prepared Foodstuffs & Beverages,0.02,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Olbia,0,,146.0,146.0
port849,HRV,Europe,45.21979684,14.53428637,71,0,0,0,0,71,Mineral Products,Metals,Chemical & Allied Industries,66.15,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Omisalj,0,,71.0,71.0
port85,LBY,Africa,32.78550356,12.70000845,163,0,0,0,0,163,Mineral Products,Chemical & Allied Industries,Stone & Glass,5.68,44.24,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11606.7840236779,0.0,11606.7840236779,0,1,Az Zawiyah,0,,163.0,163.0
port850,JPN,Asia & Pacific,36.93593683,140.8835241,1500,107,552,306,0,533,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,1.32,0.59,0.0,5.0,2.0,0.0,1.0,7.0,8.0,0.0,31892.2950959709,0.0,0.0,0.0,31892.2950959709,31892.2950959709,0.0,29873.7580557902,0.0,0.0,0.0,29873.7580557902,29873.7580557902,0,1,Onahama,0,,0.0,0.0
port851,NGA,Africa,4.688025553,7.158459417,299,159,45,65,0,28,Mineral Products,Vegetable Products,Chemical & Allied Industries,7.39,6.54,2.0,0.0,1.0,0.0,1.0,3.0,4.0,14396.7118949993,0.0,0.0,0.0,0.0,14396.7118949993,14396.7118949993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Onne,0,,0.0,0.0
port852,JPN,Asia & Pacific,33.9749585,131.1684456,495,0,17,310,0,168,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.0,0.04,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Onoda,0,,495.0,495.0
port853,JPN,Asia & Pacific,34.41539534,133.2208673,534,12,66,209,6,240,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,0.05,0.12,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2299.49123016353,0.0,0.0,0.0,2299.49123016353,2299.49123016353,0.0,1342.46301271813,0.0,0.0,0.0,1342.46301271813,1342.46301271813,0,1,OnomichiItozaki,0,,0.0,0.0
port854,AUS,Asia & Pacific,-21.69639497,115.0017981,230,0,70,3,0,157,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.06,0.54,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,449.156747129848,0.0,0.0,0.0,449.156747129848,449.156747129848,0.0,0.0,0.0,0.0,1099.11872214024,0.0,1099.11872214024,0,1,Onslow,0,,0.0,0.0
port855,BEL,Europe,51.21860953,2.963311389,77,1,3,56,0,16,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Oostende,0,,77.0,77.0
port856,DZA,Africa,35.71085451,-0.638375154,577,128,232,128,0,88,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,22.06,3.81,2.0,4.0,2.0,0.0,0.0,8.0,8.0,5137.64038740088,59148.2738166641,1713.77160472444,0.0,0.0,65999.6858087894,65999.6858087894,1076.80494625594,6768.50169920796,0.0,0.0,0.0,7845.3066454639,7845.3066454639,0,1,Oran,0,,0.0,0.0
port857,BES,North America,17.47773288,-62.98630044,344,0,0,0,0,343,Mineral Products,Chemical & Allied Industries,Stone & Glass,95.22,83.19,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6945.56116891905,0.0,6945.56116891905,0,1,Oranjestad,0,,344.0,0.0
port858,PHL,Asia & Pacific,11.00605657,124.6025404,82,0,2,80,0,0,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Ormoc,0,,82.0,0.0
port859,GRC,Europe,38.37512451,24.06395338,124,0,42,81,0,0,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.21,1.16,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Ormos Aliveriou,0,,124.0,124.0
port86,CUB,North America,23.12766955,-82.33371675,224,1,93,61,4,64,Vegetable Products,Chemical & Allied Industries,Mineral Products,21.65,6.71,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,30774.423853551,1521.99749758549,0.0,0.0,32296.4213511365,32296.4213511365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,La Habana,0,,0.0,0.0
port860,PNG,Asia & Pacific,-8.897889322,148.4939832,67,24,12,13,0,17,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,1.02,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Oro Bay,0,,67.0,67.0
port861,ITA,Europe,42.35331653,14.41338054,156,2,28,87,0,38,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.26,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Ortona,0,,156.0,0.0
port862,JPN,Asia & Pacific,34.6449306,135.4300262,7192,3202,696,2484,216,593,Mineral Products,Metals,Wood & Wood Products,2.1,1.33,14.0,2.0,9.0,1.0,3.0,26.0,29.0,50400.7472961226,3069.90362783536,0.0,0.0,0.0,53470.650923958,53470.650923958,2653.20388461176,154.145451500739,0.0,0.0,1070.94479137559,2807.3493361125,3878.29412748809,0,1,Osaka,0,,0.0,0.0
port863,SWE,Europe,57.26745879,16.4672202,142,3,12,103,0,23,Mineral Products,Wood & Wood Products,Vegetable Products,0.61,1.29,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4291.56427019918,0.0,0.0,4291.56427019918,4291.56427019918,0,1,Smalandshamnar,0,,142.0,142.0
port864,NOR,Europe,59.89670372,10.74298651,1214,542,101,309,72,188,Mineral Products,Chemical & Allied Industries,Metals,12.08,0.26,3.0,0.0,3.0,0.0,2.0,6.0,8.0,567.329350921609,0.0,1083.15794507264,0.0,5320.66471844281,1650.48729599424,6971.15201443706,1716.90510415197,0.0,571.075484505536,0.0,0.0,2287.9805886575,2287.9805886575,0,3,Oslo,0,,0.0,0.0
port865,NZL,Asia & Pacific,-45.84907536,170.5614402,325,156,79,5,0,84,Wood & Wood Products,Animal & Animal Products,Prepared Foodstuffs & Beverages,1.4,5.71,2.0,0.0,0.0,0.0,1.0,2.0,3.0,180.511478203882,0.0,0.0,0.0,1061.61296768458,180.511478203882,1242.12444588846,11798.6381722236,0.0,0.0,0.0,1034.91124956533,11798.6381722236,12833.5494217889,0,1,Dunedin,0,,0.0,0.0
port866,JPN,Asia & Pacific,43.20089912,141.0121456,315,41,44,121,1,105,Mineral Products,Vegetable Products,Wood & Wood Products,0.04,0.03,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,147.630185728283,0.0,0.0,147.630185728283,147.630185728283,0.0,0.0,104.267999097971,0.0,0.0,104.267999097971,104.267999097971,0,1,Otaru,0,,167.369814271717,0.0
port867,FIN,Europe,64.99817095,25.42524624,421,67,49,189,10,104,Wood & Wood Products,Mineral Products,Vegetable Products,3.16,2.51,1.0,1.0,1.0,0.0,1.0,3.0,4.0,818.644520003936,0.0,0.0,0.0,0.0,818.644520003936,818.644520003936,0.0,2416.6093004591,2168.29929131423,0.0,3403.05636692275,4584.90859177333,7987.96495869608,0,1,Oulu,0,,0.0,0.0
port868,SWE,Europe,58.67437856,17.12574089,511,63,44,380,0,24,Mineral Products,Metals,Chemical & Allied Industries,8.93,2.65,1.0,2.0,3.0,0.0,0.0,6.0,6.0,0.0,42121.5879759609,456.496419276755,0.0,0.0,42578.0843952376,42578.0843952376,3844.71142258007,0.0,1273.41190638539,0.0,0.0,5118.12332896546,5118.12332896546,0,1,Oxelosund,0,,0.0,0.0
port869,IDN,Asia & Pacific,-4.815964628,119.5000805,290,0,244,41,0,4,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.02,0.88,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,PLTU Semen Tonasa,0,,290.0,580.0
port87,PAN,North America,9.389723107,-79.82035594,299,0,17,20,0,260,Mineral Products,Chemical & Allied Industries,Vegetable Products,4.48,0.86,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8772.87032410754,0.0,8772.87032410754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Bahia De Las Minas,0,,0.0,0.0
port870,NCL,Asia & Pacific,-20.49254527,164.1813198,58,0,58,0,0,0,Mineral Products,Metals,Machinery & Electrical Equipment,0.1,22.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Paagoumene,0,,58.0,174.0
port871,ABW,North America,12.49781601,-70.01342292,286,161,22,57,24,20,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,69.51,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,Paarden Baai - (Orangestad),0,,286.0,286.0
port872,ASM,Asia & Pacific,-14.28001556,-170.6831834,141,81,0,36,0,22,Mineral Products,Prepared Foodstuffs & Beverages,Animal & Animal Products,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,Pago Pago Harbor,0,,141.0,141.0
port873,PER,South America,-5.081938312,-81.10649294,407,313,60,15,0,18,Vegetable Products,Wood & Wood Products,Mineral Products,2.51,4.99,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6688.49467145855,0.0,0.0,0.0,0.0,6688.49467145855,6688.49467145855,0,1,Paita,0,,407.0,407.0
port874,EST,Europe,59.34784057,24.06453297,540,32,14,269,112,111,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,13.48,8.63,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1684.49587401766,0.0,0.0,0.0,0.0,1684.49587401766,1684.49587401766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Paldiski,0,,0.0,0.0
port875,IDN,Asia & Pacific,-2.986159534,104.8251794,1547,122,252,396,15,760,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.45,0.73,1.0,2.0,2.0,0.0,12.0,5.0,17.0,0.0,0.0,290.265382466015,0.0,1269.5837012829,290.265382466015,1559.84908374891,0.0,0.0,0.0,0.0,2576.12446329378,0.0,2576.12446329378,0,1,Palembang,0,,0.0,0.0
port876,USA,North America,26.76801713,-80.05581497,625,332,167,120,1,4,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.05,0.12,3.0,0.0,0.0,0.0,0.0,3.0,3.0,257.586265639824,0.0,0.0,0.0,0.0,257.586265639824,257.586265639824,865.544855114364,0.0,0.0,0.0,0.0,865.544855114364,865.544855114364,0,1,Palm Beach,0,,367.413734360176,367.413734360176
port877,CPV,Africa,16.75446077,-22.98364675,246,28,0,130,0,87,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,10.67,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Palmeira,0,,246.0,0.0
port878,VEN,South America,8.347348578,-62.70946006,84,0,65,17,0,1,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,1.0,9.51,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12120.0330492473,0.0,0.0,0.0,12120.0330492473,12120.0330492473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Palua,0,,0.0,0.0
port879,USA,North America,30.1558205,-85.66532945,209,60,35,111,0,1,Mineral Products,Wood & Wood Products,Vegetable Products,0.09,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Panama City,0,,209.0,418.0
port88,PER,South America,-17.00463341,-72.10778779,435,25,295,80,0,34,Prepared Foodstuffs & Beverages,Vegetable Products,Mineral Products,6.05,11.07,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,3295.36215438093,0.0,0.0,0.0,3295.36215438093,3295.36215438093,0.0,19934.9580066063,0.0,0.0,0.0,19934.9580066063,19934.9580066063,0,1,Bahia De Matarani,0,,0.0,0.0
port881,IDN,Asia & Pacific,-5.493013574,105.3301717,2054,177,733,295,1,847,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,2.31,8.5,0.0,6.0,4.0,1.0,11.0,11.0,22.0,0.0,9336.75200157485,1619.39823133436,0.0,3753.83458122561,10956.1502329092,14709.9848141348,0.0,42165.1797555659,2487.08231277755,0.0,25898.1629932092,44652.2620683435,70550.4250615527,0,1,Panjang,0,,0.0,0.0
port882,PYF,Asia & Pacific,-17.53199754,-149.5738771,403,100,37,230,10,24,Prepared Foodstuffs & Beverages,Mineral Products,Animal & Animal Products,99.98,97.48,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8854.6867411835,0.0,8854.6867411835,0,3,Papeete,0,,403.0,403.0
port883,IND,Asia & Pacific,20.28045307,86.64892168,1266,9,1054,35,0,166,Mineral Products,Chemical & Allied Industries,Stone & Glass,5.64,18.12,0.0,4.0,0.0,0.0,1.0,4.0,5.0,0.0,66796.5182516792,0.0,0.0,0.0,66796.5182516792,66796.5182516792,0.0,58326.49203055,0.0,0.0,0.0,58326.49203055,58326.49203055,0,1,Paradip,0,,0.0,0.0
port884,SUR,South America,5.784349723,-55.15777475,653,161,71,224,23,172,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,100.0,100.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,144.055664389087,0.0,0.0,144.055664389087,144.055664389087,961.97201128349,0.0,0.0,0.0,0.0,961.97201128349,961.97201128349,0,1,Paramaribo,0,,508.94433561091296,1017.8886712218259
port885,BRA,South America,-25.50523872,-48.51713504,2333,758,917,85,88,483,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,9.41,6.22,3.0,11.0,0.0,1.0,3.0,15.0,18.0,5866.59418164703,133978.773743127,0.0,0.0,13583.9052631863,139845.367924774,153429.273187961,13673.826748762,141819.945972713,0.0,1102.39301725351,0.0,156596.165738729,156596.165738729,0,1,Paranagua,0,,0.0,0.0
port886,IDN,Asia & Pacific,-4.002997065,119.6260057,102,0,1,16,0,85,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.02,0.01,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Parepare,0,,102.0,0.0
port887,EST,Europe,58.39560686,24.49398768,267,27,0,240,0,0,Wood & Wood Products,Vegetable Products,Mineral Products,1.79,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Parnu,0,,267.0,267.0
port888,USA,North America,30.34688293,-88.52197837,385,0,42,11,0,330,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.64,0.95,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4381.90314393656,0.0,0.0,0.0,0.0,4381.90314393656,4381.90314393656,0.0,0.0,0.0,0.0,21181.2967225899,0.0,21181.2967225899,0,1,Pascagoula,0,,0.0,0.0
port889,GRC,Europe,38.24088918,21.72775773,372,0,3,273,0,94,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.75,0.72,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,452.756735836065,0.0,0.0,452.756735836065,452.756735836065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Patras,0,,0.0,0.0
port89,CHL,South America,-33.03324381,-71.62773895,490,256,67,119,4,41,Mineral Products,Vegetable Products,Wood & Wood Products,6.78,6.46,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,5066.88706074152,0.0,0.0,5066.88706074152,5066.88706074152,24362.2625636754,0.0,0.0,0.0,0.0,24362.2625636754,24362.2625636754,0,1,Bahia De Valparaiso,0,,0.0,0.0
port890,BGD,Asia & Pacific,21.99789333,90.30570117,52,6,42,3,0,0,Textiles & Footwear,Mineral Products,Prepared Foodstuffs & Beverages,1.84,21.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Payra,0,,52.0,104.0
port891,MYS,Asia & Pacific,5.805288589,118.0602551,248,42,19,32,3,150,Mineral Products,Chemical & Allied Industries,Metals,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Pelabuhan Sansakan,0,,248.0,248.0
port892,MYS,Asia & Pacific,2.263627014,102.1357975,566,0,0,0,0,566,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",1.89,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Pelabuhan Sungai Udang,0,,566.0,1132.0
port893,IDN,Asia & Pacific,-8.141007884,114.3975522,370,0,52,17,0,300,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.35,0.05,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Pelabuhan Tanjung Wangi,0,,370.0,370.0
port894,IDN,Asia & Pacific,-6.953376613,106.2464415,193,0,144,48,0,0,Prepared Foodstuffs & Beverages,Mineral Products,Vegetable Products,0.17,1.55,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7803.19667318722,0.0,0.0,0.0,7803.19667318722,7803.19667318722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,PelabuhanRatuCoalPowerPlant,0,,0.0,0.0
port897,CHN,Asia & Pacific,37.79885005,120.7289755,171,3,58,104,1,3,Mineral Products,Vegetable Products,Wood & Wood Products,0.06,0.05,0.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1288.63744364379,0.0,0.0,1288.63744364379,1288.63744364379,0.0,45054.8497119757,0.0,0.0,0.0,45054.8497119757,45054.8497119757,0,1,Penglai,0,,0.0,0.0
port898,DOM,North America,19.70628311,-71.74342548,18,0,10,8,0,0,Prepared Foodstuffs & Beverages,Vegetable Products,Mineral Products,1.75,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Pepillo Salcedo (Manzanillo),0,,18.0,18.0
port899,GBR,Europe,57.49317555,-1.786873448,140,3,3,33,0,100,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.13,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.32172192921,0.0,1173.32172192921,0,1,Peterhead,0,,140.0,140.0
port9,YEM,Asia & Pacific,12.78186553,44.95494325,440,139,127,83,5,84,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,53.4,13.05,2.0,3.0,3.0,0.0,2.0,8.0,10.0,22272.7228064703,40150.1271339817,153.097841233763,0.0,10846.0970197701,62575.9477816857,73422.0448014558,0.0,781.114913134716,0.0,0.0,3160.09538815662,781.114913134716,3941.21030129134,0,1,Aden,0,,0.0,0.0
port90,CHL,South America,-32.76696313,-71.48395104,740,0,144,19,1,575,Mineral Products,Chemical & Allied Industries,Vegetable Products,16.02,6.29,0.0,3.0,1.0,0.0,5.0,4.0,9.0,0.0,58193.1670738655,0.0,0.0,26991.9455165188,58193.1670738655,85185.1125903843,0.0,19725.3977594111,11021.0551626237,0.0,1806.47859429244,30746.4529220348,32552.9315163272,0,1,Bahia Quintero (Ventanas),0,,0.0,0.0
port901,USA,North America,39.90437717,-75.1375391,1029,520,129,123,109,146,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,1.63,0.19,0.0,1.0,4.0,0.0,0.0,5.0,5.0,0.0,10394.1812066154,1901.67647766497,0.0,0.0,12295.8576842804,12295.8576842804,0.0,0.0,260.514484516182,0.0,0.0,260.514484516182,260.514484516182,0,1,Philadelphia,0,,0.0,0.0
port902,SXM,North America,18.01164829,-63.04526569,559,315,36,196,7,3,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,81.02,96.65,2.0,0.0,1.0,0.0,0.0,3.0,3.0,515.981064948923,0.0,88.6774017688292,0.0,0.0,604.658466717752,604.658466717752,703.510223904729,0.0,122.96429497856,0.0,0.0,826.474518883289,826.474518883289,0,1,Philipsburg,0,,0.0,0.0
port903,VNM,Asia & Pacific,10.57169836,107.02606,4150,1463,906,933,1,846,Mineral Products,Vegetable Products,Wood & Wood Products,25.0,32.94,5.0,10.0,4.0,0.0,4.0,19.0,23.0,1475.75217516089,114495.4707237,7091.73366945341,0.0,1223.53393535204,123062.956568314,124286.490503666,21243.6613939735,49566.7237957048,11849.9112416655,0.0,156.199592134919,82660.2964313437,82816.4960234787,0,1,Cai Mep,0,,0.0,0.0
port904,THA,Asia & Pacific,7.823681372,98.40475093,68,2,27,11,0,27,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.06,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Phuket,0,,68.0,0.0
port906,NZL,Asia & Pacific,-41.28305426,174.0027603,62,0,40,20,0,0,Wood & Wood Products,Mineral Products,Animal & Animal Products,0.07,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,Picton,0,,62.0,124.0
port907,IND,Asia & Pacific,20.90789389,71.46568355,851,218,246,274,22,88,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,1.42,1.78,1.0,5.0,1.0,0.0,1.0,7.0,8.0,5536.45369364609,75416.2575975766,0.0,0.0,833.130205529951,80952.7112912227,81785.8414967526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Pipavav,0,,0.0,0.0
port908,GRC,Europe,37.95244597,23.60374677,5504,2964,159,680,412,1287,Mineral Products,Vegetable Products,Chemical & Allied Industries,42.19,45.47,15.0,2.0,3.0,0.0,9.0,20.0,29.0,79773.3475453302,443.022330812044,599.05521625238,0.0,6659.03239533733,80815.4250923946,87474.4574877319,14344.2099461243,563.602132908512,0.0,0.0,2846.60873435817,14907.8120790328,17754.420813391,0,1,Piraeus,0,,0.0,0.0
port909,SWE,Europe,65.25667411,21.56056745,280,37,3,193,0,46,Wood & Wood Products,Mineral Products,Vegetable Products,2.07,1.53,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3380.910800714,0.0,0.0,3380.910800714,3380.910800714,0,1,Pitea,0,,280.0,280.0
port91,PER,South America,-15.25817877,-75.23949267,149,0,134,0,0,15,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,2.26,31.91,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146626.529855445,0.0,0.0,0.0,146626.529855445,146626.529855445,0,1,Bahia San Nicolas,0,,149.0,149.0
port910,PRI,North America,17.99604873,-66.74920125,144,0,0,22,0,122,Mineral Products,Chemical & Allied Industries,Stone & Glass,18.5,22.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4707.22686775397,0.0,4707.22686775397,0,1,Guayanilla,0,,144.0,0.0
port912,HRV,Europe,43.04161041,17.43011303,198,46,28,71,0,51,Mineral Products,Prepared Foodstuffs & Beverages,Wood & Wood Products,12.88,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Ploce,0,,198.0,198.0
